Date,PM2.5,NO,NO2,NOx,CO,SO2,O3,Benzene,Toluene,AQI
2019-05-14,58.22,11.9,37.53,30.36,1.02,13.4,54.85,2.15,21.65,217
2019-05-15,84.81,31.89,57.75,59.46,1.52,20.93,41.85,5.07,36.61,194
2019-05-16,75.45,26.79,50.99,51.51,1.38,15.36,46.97,4.14,31.48,192
2019-05-17,92.53,33.84,45.67,54.56,1.31,13.26,46.42,3.87,33.11,257
2019-05-18,44.28,11.87,33.79,29.15,1.04,10.93,45.46,2.4,20.4,176
2019-05-19,81.99,17.04,45.8,40.46,1.21,17.36,59.34,3.35,20.41,168
2019-05-20,93.97,34.09,56.55,61.22,1.35,19.81,53.31,4.38,27.74,216
2019-05-21,77.78,20.21,47.58,44.25,1.21,20.15,55.06,3.66,22.84,206
2019-05-22,64.24,32.04,51.8,57.11,1.5,16.92,38.34,4.15,27.61,167
2019-05-23,92.4,36.6,52.71,60.95,1.49,21.68,55.29,5.49,34.62,228
2019-05-24,43.86,20.82,40.33,40.59,1.21,11.99,31.11,3.49,31.5,151
2019-05-25,43.66,11.83,34.52,29.66,0.99,13.09,51.47,2.65,18.48,125
2019-05-26,55.13,13.32,41.51,34.89,1.06,17.94,59.94,2.53,23.51,135
2019-05-27,64.66,26.16,53.92,53.14,1.28,18.9,53.59,3.43,30.03,163
2019-05-28,65.82,37.41,61.45,66.06,1.3,20.59,54.43,4.44,30.24,175
2019-05-29,74.8,34.62,65.84,68.16,1.45,23.61,57.99,4.85,34.39,191
2019-05-30,85.21,69.58,71.8,97.8,1.75,21.99,49.58,7.68,51.27,226
2019-05-31,88.57,44.18,56.83,69,1.47,19.82,58.49,4.7,32.57,266
2019-06-01,95.4,45.28,57.24,69.74,1.56,21.54,64.56,5.58,34.6,300
2019-06-02,73.36,10.15,32.22,26.31,1.07,14.15,60.84,2.43,13.66,222
2019-06-03,66.94,11.7,30.33,26.82,1.03,12.64,60.03,1.79,8.62,232
2019-06-04,54.95,14.93,36,32.65,1.14,13.67,65.82,2.18,16.91,212
2019-06-05,73.35,14.43,42.68,36.36,1.29,15.82,59.78,3.15,20.62,190
2019-06-06,70.61,20.85,44.85,42.88,1.13,16.15,61.04,2.8,23.94,209
2019-06-07,54.81,14.19,35.32,32.74,1.11,14.44,74.12,2.27,18.06,192
2019-06-08,69.75,23.42,51,50.16,1.47,13.47,63.64,2.96,25.47,184
2019-06-09,101.05,57.24,62.84,85.14,1.86,21.74,69.14,5.72,39.35,237
2019-06-10,74.48,47.15,61.53,76.01,1.63,15.19,55.95,4.37,34.84,230
2019-06-11,118.38,44.64,49.86,65.68,1.41,13.52,39.96,3.41,31.38,315
2019-06-12,59.86,16.55,30.46,30.61,0.92,11.57,62.12,1.98,14.48,280
2019-06-13,52.66,13.33,34.53,31.46,1.03,11.79,52.93,1.96,17.35,189
2019-06-14,53.79,18.67,37.07,37.54,1.07,12.89,59.31,2.32,21.47,167
2019-06-15,81.86,26.39,47.15,49.69,1.18,17.56,57.41,3.71,27.52,217
2019-06-16,42.06,11.58,20.56,21.83,0.8,9.54,46.81,1.08,12.14,205
2019-06-17,40.18,13.34,27.51,26.75,0.89,11.07,40.56,1.75,15.55,126
2019-06-18,30.39,15.97,32.32,31.79,1.03,8,48.99,1.92,22.32,119
2019-06-19,79.96,17.37,37.14,36.51,1.12,12.69,61.02,2.98,24.24,173
2019-06-20,42.76,10.57,31.19,26.95,0.92,9.7,68.57,1.76,12.68,175
2019-06-21,71.15,13.56,44.78,37.67,1.22,12.23,59.68,3.07,24.07,178
2019-06-22,68.27,12.77,44.12,37.1,1.11,14.97,69.18,3,23.59,185
2019-06-23,42.06,6.64,23.02,19.84,0.95,10.11,57.33,1.55,9.57,153
2019-06-24,26.29,9.51,25.93,22.57,0.92,10.74,37.78,1.48,11.28,118
2019-06-25,53.65,11.18,32.24,29.27,1.07,11.91,54.02,2.67,20.21,131
2019-06-26,67.36,15.67,37.39,34.44,1.16,12.87,46.26,2.75,21.37,161
2019-06-27,65.3,17.87,39.94,38.24,1.16,13.46,46.84,2.8,22.59,169
2019-06-28,61.21,19.71,38.37,37.84,1.02,14.43,38.39,2.99,20.4,207
2019-06-29,58.08,16.84,34.56,35.19,0.93,11.99,37.99,2.43,20.25,223
2019-06-30,65.24,22.46,33.03,39.12,1.04,12.82,44.4,2.7,22.73,234
2019-07-01,57.27,10.44,31.09,27.68,0.94,12.22,58,1.96,17.02,195
2019-07-02,71.68,7.78,28.13,23.43,0.99,12.02,64.82,2.08,18.29,202
2019-07-03,39.99,7.3,26.57,21.33,0.99,9.75,42.31,1.69,9.86,162
2019-07-04,36.82,12.82,29.23,27,1.11,9.75,28.2,2.25,22.07,111
2019-07-05,48.6,18.04,34.77,34.24,1.2,11.05,22.68,2.88,24.95,113
2019-07-06,34.25,12.04,29.91,26.12,1,10.18,33.71,1.93,15.95,99
2019-07-07,38.81,11.02,28.87,25.63,1.08,10.67,38.66,1.97,13.47,101
2019-07-08,49.12,12.56,32.85,28.57,1.15,10.64,35.11,2.22,16.39,129
2019-07-09,42.56,11.93,30.38,26.68,1.11,9.52,25.75,1.94,18.86,131
2019-07-10,69.21,13.97,31.36,29.11,1.04,10.41,28.65,2.24,16.29,150
2019-07-11,76.99,15,29.87,29.36,0.97,9.64,29.84,2.04,20.77,300
2019-07-12,76.35,14,26.97,27.19,1.05,8.96,28.38,1.98,18.57,294
2019-07-13,63.18,11.09,23.13,22.98,0.97,9.11,30.81,1.92,18.59,312
2019-07-14,63.16,11.36,25.1,24.71,0.95,9.85,32.77,1.59,14.1,243
2019-07-15,42.04,11.57,27.17,26.07,1.09,10.39,27.23,1.97,18.94,180
2019-07-16,31.51,8.59,27.54,23.74,1.05,9.64,30.05,1.99,20.07,117
2019-07-17,32.06,11.08,28.44,26.68,1.03,8.91,31.48,2.24,22.46,92
2019-07-18,32.92,19.36,37.14,37.88,1.24,8.86,30.75,2.37,22.82,98
2019-07-19,63.02,29.13,40.79,49.35,1.41,9.95,49.9,3.38,32,142
2019-07-20,46.43,14.59,37.1,34.22,1.15,8.6,29.1,2.39,26.17,137
2019-07-21,50.57,23.14,33.89,40.01,1.39,8.83,32.04,2.6,27.75,123
2019-07-22,60.38,31.57,33.03,45.91,1.55,8.95,34.79,2.91,29.07,124
2019-07-23,73.08,26.12,39.89,46.01,1.61,9.05,40.16,2.82,32.72,156
2019-07-24,63.26,22.05,40.29,42.88,1.41,8.83,33.1,2.36,27.06,165
2019-07-25,22.79,16.78,33.52,33.55,0.94,8.76,22.78,1.69,17.02,98
2019-07-26,30.63,13.26,31.61,29.95,0.99,8.92,27.72,2.1,22.74,94
2019-07-27,26.16,11.98,25.34,25.46,1,8.67,29.54,2,20.94,85
2019-07-28,21.13,9.12,21.89,21.22,0.89,8.43,30.62,1.3,13.8,83
2019-07-29,24.45,10.8,25.11,24.31,0.92,8.97,29.78,1.52,15.9,82
2019-07-30,30.1,10.37,26.92,25.19,0.97,9.36,27.42,2.01,20.2,90
2019-07-31,30.22,10.23,26.45,24.98,0.93,8.78,31.25,1.65,18.71,90
2019-08-01,34.26,10.07,28.4,26.51,0.94,8.79,32.51,1.88,17.74,98
2019-08-02,35.06,11.86,30.96,29.14,1.03,8.45,29.29,2.14,24.9,95
2019-08-03,38.54,16.87,31,33.32,1.07,9.43,27.74,2.58,28.18,104
2019-08-04,46.69,17.79,30.9,34.32,1.13,9.96,27.25,2.13,21.93,101
2019-08-05,52.2,20.62,34.64,38.54,1.24,9.37,28.66,2.18,23.36,108
2019-08-06,30.04,19.57,34.68,37.25,1.14,8.26,22.91,2.53,24.25,99
2019-08-07,32.63,22.98,31.82,38.88,1.22,9.81,29.87,3.07,29.46,104
2019-08-08,27.69,15.06,28.9,30.82,1.01,10.61,30.92,2.27,21.05,99
2019-08-09,14.59,9.54,22.08,21.86,0.86,9.3,26.17,1.6,15.54,89
2019-08-10,16.73,9.02,22.06,21.47,0.87,8.47,25.43,1.12,10.3,75
2019-08-11,25.53,11.45,25.93,25.93,0.96,8.65,26.21,1.11,13.1,83
2019-08-12,20.53,13.19,26.18,27.51,1.02,8.14,21.46,1.56,15.92,80
2019-08-13,21.68,17.85,27.12,32.07,1.1,8.37,20.73,1.76,18.61,85
2019-08-14,33.21,16.96,31.9,33.85,1.19,8.5,31.43,1.94,21.44,93
2019-08-15,28.78,18.56,25.03,32.56,1.04,8.51,23.58,1.5,16.34,93
2019-08-16,15.52,13.71,21.51,26.32,0.87,8.61,23.59,1.08,10.43,73
2019-08-17,10.24,14.08,19.1,24.77,0.81,7.67,16.51,1.12,10.25,67
2019-08-18,15.51,17.56,20.93,25.39,0.98,8.57,18.03,1.44,16.91,66
2019-08-19,38.55,26.99,28.59,38.82,1.31,8.6,28.06,2.77,28.61,99
2019-08-20,41.74,19.92,26.86,31.87,1.23,8.12,28.41,2.44,24.96,103
2019-08-21,46.69,15.16,32.68,32.26,1.14,7.81,31.18,2.37,23.43,107
2019-08-22,44.16,23.36,42.21,44.39,1.21,8.41,25.95,3.1,29.02,125
2019-08-23,50.49,37.04,40.32,54.52,1.3,8.36,28.57,3.26,32.01,130
2019-08-24,60.71,41.65,41.76,59.19,1.47,8.78,28.17,3.71,36.48,149
2019-08-25,33.49,11.09,31.71,27.89,0.93,8.23,24.22,1.99,18.44,107
2019-08-26,25.06,15.89,31.6,31.88,0.99,8.55,24.07,2.24,23.2,77
2019-08-27,40.68,21.99,34.48,39.32,1.17,10.01,36.98,2.84,29.66,114
2019-08-28,42.04,19.01,34.62,37.1,1.07,9.64,34.34,2.54,23.75,119
2019-08-29,33.92,11.52,30.6,27.72,0.93,8.24,30.97,1.88,15.84,103
2019-08-30,43.5,12.89,32.44,30.15,1.02,9.33,39.25,1.93,18.03,110
2019-08-31,57.16,18.34,40.79,40.39,1.41,9.14,33.71,2.72,26.9,123
2019-09-01,35.13,12.03,32.08,29.57,1.11,8.41,31.24,2.01,20.82,123
2019-09-02,46.15,10.33,31.91,27.85,1.07,8.81,39.18,1.96,21.64,105
2019-09-03,70.64,13.02,36.51,32.78,1.21,8.95,32.5,2.4,25.4,131
2019-09-04,73.33,10.62,36.99,30.78,1.22,9.03,36.13,2.38,26.31,165
2019-09-05,33.9,9.99,29.09,25.41,0.97,9.25,28.87,1.75,20.2,118
2019-09-06,35.81,12.15,30.05,27.49,0.99,10.9,27.22,2.13,21.71,96
2019-09-07,34.98,14.46,30.9,30.5,1,8.17,24.58,1.84,19.25,95
2019-09-08,32.83,10.61,26.84,24.75,0.9,8.72,32.4,1.55,18.52,99
2019-09-09,56.31,13.78,30.47,29.46,1,8.45,30.84,1.88,23.34,107
2019-09-10,64.48,16.24,34.12,34.48,1.07,9.49,40.53,2.34,27.18,139
2019-09-11,79.6,15.86,39.69,37.15,1.15,9.54,48.95,2.5,27.98,166
2019-09-12,57.83,9.71,34.01,28.38,0.99,8.91,32.08,1.85,17.13,158
2019-09-13,33.59,9.52,29.75,25.5,0.88,8.16,27.33,1.5,16.47,103
2019-09-14,26.65,7.91,26.05,21.91,0.77,8.48,28.64,1.48,15.16,85
2019-09-15,35.52,10.34,27.77,24.91,0.91,8.55,28.58,1.42,14.92,83
2019-09-16,56.6,19.02,36.18,37.24,1.13,8.35,35.4,2.25,26.03,111
2019-09-17,59.14,14.08,38.18,34.26,1.12,8.64,41.22,2.62,24.58,143
2019-09-18,35.41,7.76,31.3,25.04,0.86,9.46,37.19,1.86,15.45,117
2019-09-19,21.74,7.22,24.15,20.35,0.78,9.29,27.34,1.57,15.18,80
2019-09-20,40.33,13.55,31.73,30.32,0.95,10.81,29.76,2.22,22.21,96
2019-09-21,39.23,17.26,31.43,32.82,0.99,9.63,28.51,2.08,22.37,112
2019-09-22,26.51,17.88,30.66,33.12,0.91,9.32,21.15,1.89,17.61,86
2019-09-23,34.46,11.33,30.02,27.61,0.93,9.9,30.49,2.01,18.72,89
2019-09-24,35.88,16.67,34.98,34.14,0.98,9.19,28.92,2.55,21.11,103
2019-09-25,30.52,11.53,29.99,27.25,0.9,8.94,28.53,1.89,18.14,100
2019-09-26,22.9,12.62,27.25,26.71,0.83,10.43,24.16,1.93,20.57,87
2019-09-27,15.66,9.94,24.52,22.68,0.78,10.3,23.54,2.09,18.35,78
2019-09-28,22.52,11.93,26.18,25.22,0.77,10.01,22.22,2.84,19.97,78
2019-09-29,16.91,8.13,22.84,19.7,0.74,8.85,22.84,1.83,12.63,68
2019-09-30,29.42,12.1,27.89,26.39,0.92,8.22,26.67,2.46,15.92,75
2019-10-01,33.92,12.82,28,26.89,0.96,8.5,26.15,2.56,18.36,98
2019-10-02,40.16,17.97,29.72,32.24,1.05,8.95,34.94,2.83,15.7,105
2019-10-03,57.99,30.13,36.77,46.78,1.25,10.42,44.29,4.03,25.96,140
2019-10-04,43.07,17.87,34.07,35.15,0.99,8.34,32.54,2.99,25.91,113
2019-10-05,39.48,20.52,33.82,36.22,1.03,8.08,32.66,2.5,20.58,108
2019-10-06,58.75,18.29,36.98,37.52,0.99,8.62,40.18,2.82,22.98,127
2019-10-07,55.88,13.36,33.46,31.6,0.91,8.25,36.23,2.35,18.65,133
2019-10-08,44.85,17.58,33.4,34.71,0.85,8.91,38.81,2.29,15.02,123
2019-10-09,77.02,40.81,45.5,58.38,1.37,11.9,51.37,4.1,30.69,165
2019-10-10,100.82,34.75,50.32,54.51,1.34,13.83,53.51,4.49,36.66,208
2019-10-11,98.07,35.13,48.05,53.08,1.37,11.02,47.07,4.4,32.36,243
2019-10-12,103.45,35.55,48.54,53.06,1.44,11.26,44.45,4.65,35.04,235
2019-10-13,132.57,43.72,51.27,63.23,1.65,12.75,44.55,5.05,38.96,282
2019-10-14,116.33,52.78,50.83,68.23,1.73,11.46,43.59,4.68,37.89,285
2019-10-15,133.35,67.74,58.61,86.5,2.18,13.31,53.79,6.4,49.36,291
2019-10-16,146.37,39,53.03,62.13,1.77,13.22,55.69,5.51,36.51,320
2019-10-17,121.68,18.94,46.51,42.73,1.44,14.95,49.68,4.58,30.79,300
2019-10-18,90.41,13.39,39.62,34.81,1.14,11.36,42.7,3.47,22.11,265
2019-10-19,76.77,31.61,51.37,53.94,1.18,11.33,43.23,4.23,33.23,170
2019-10-20,98.05,35,48.83,53.46,1.26,10.64,33.47,4.13,30.72,242
2019-10-21,115.16,34.79,51.05,55.42,1.3,11.11,36.8,4.36,28.7,254
2019-10-22,93.51,34.86,50.05,57.98,1.37,11.7,39.48,3.82,28.98,243
2019-10-23,122.12,56.07,57.92,80.24,1.79,14.08,44.15,4.7,34.29,248
2019-10-24,173.56,84.08,67.36,108.93,2.46,18.87,57.94,7.01,50.88,335
2019-10-25,129.9,42.42,52.55,64.73,1.72,15.17,52.25,5.07,35.92,331
2019-10-26,148.73,61.19,56.43,83.98,1.92,12.76,50.59,5.34,38.81,315
2019-10-27,198.81,46.63,48.37,68.91,1.77,13.21,47.27,4.92,30.4,354
2019-10-28,301.39,35.11,48.45,59.73,1.77,18.03,42.79,4.62,20.55,417
2019-10-29,287.56,58.36,60.03,86.74,2.43,12.71,33.2,5.79,37.17,419
2019-10-30,279.32,87.7,63.87,113.63,2.67,13.81,34.86,6.53,49.5,452
2019-10-31,314.32,99.58,71.37,123.63,2.92,15.86,38.29,7.27,60.46,460
2019-11-01,388.45,62.6,73.61,96.68,2.59,16.32,49.77,7.11,55.43,591
2019-11-02,320.26,34.23,54.1,61.32,1.93,12.88,35,5.6,35.45,473
2019-11-03,582.28,28.98,49.67,53.58,2.39,10.2,33.91,6.21,33.78,659
2019-11-04,272.3,29.75,44.53,51.48,1.47,11.68,36.82,4.37,29.56,532
2019-11-05,190.41,32.28,44.32,53.16,1.43,13.17,39.23,3.75,28.54,385
2019-11-06,101.09,57.56,54.77,81.72,1.52,11.58,29.77,3.94,30.45,265
2019-11-07,182.47,29.02,51.64,54.77,1.58,11.95,23.72,5.25,37.6,296
2019-11-08,154.14,51.48,52.79,73.74,1.68,14.04,32.33,5.58,47.09,346
2019-11-09,140.8,35.56,44.01,56.07,1.34,11.58,30.42,4.13,33.86,321
2019-11-10,192.35,30.88,50.35,56.41,1.44,13.95,38.5,3.79,29.59,339
2019-11-11,252.48,45.96,61.36,75.05,1.79,15.18,42.35,4.56,39.67,376
2019-11-12,384.34,51.47,66.1,83.09,2.25,14.41,48.8,5.85,44.03,475
2019-11-13,383.36,62.74,73.6,94.33,2.5,15.12,39.52,7.08,52.12,532
2019-11-14,371.42,77.46,82.63,114.67,2.92,16.26,26.54,8.2,65.31,537
2019-11-15,423.52,44.06,59.35,73.02,2.35,14.14,37.71,7.47,48.7,595
2019-11-16,174.03,23.38,42.35,45.36,1.34,12.89,31.94,4.3,30.34,438
2019-11-17,96.34,14.48,33.78,32.29,0.92,10.78,27.01,2.4,16.76,273
2019-11-18,108.4,29.18,40.05,49.47,1.26,10.55,30.33,3.03,20.7,245
2019-11-19,126.92,52.44,52.79,77.11,1.6,12.05,31.56,4.31,31.85,251
2019-11-20,175.19,79.63,77.62,106.76,2.21,14.74,38.99,5.65,45.92,315
2019-11-21,217.7,104.83,91.65,135.9,3,19.85,48.43,8.84,71.87,375
2019-11-22,201.17,83.99,75.08,113.99,2.4,16.02,41.54,7.04,56.68,377
2019-11-23,130.41,33.69,52.7,60.68,1.3,11.64,25.58,4.46,33.82,334
2019-11-24,107.86,19.82,43.51,42.87,1.01,11.35,29.6,2.98,20.71,264
2019-11-25,122.37,44.39,53.29,69.13,1.45,13.59,31.86,4.16,31.46,269
2019-11-26,114.27,49.17,53.83,73.89,1.41,17.65,39.21,5.2,38.41,284
2019-11-27,65.7,19.37,42.94,41.04,0.89,10.71,30.2,2.89,28.31,166
2019-11-28,31.03,10.57,32.3,27.14,0.65,8.99,28.72,1.88,20.27,106
2019-11-29,53.79,29.65,41.9,49.52,1.03,10.14,24.66,3.15,27.84,89
2019-11-30,96.96,34.59,45.04,56.55,1.21,9.87,23.38,4.1,30.82,175
2019-12-01,123.66,38.19,50.39,63.15,1.17,11.39,32.28,3.57,23.24,257
2019-12-02,141.12,50.45,57.23,77.73,1.49,11.18,32.54,4.35,26.64,299
2019-12-03,140.07,53.47,60.85,82.31,1.49,11.37,32.57,4.31,31.72,302
2019-12-04,163.24,77.61,71.65,107.88,1.95,13.48,33.48,4.93,42.84,313
2019-12-05,271.99,115.56,91.53,148.59,2.95,14.48,42.41,7.93,71.69,389
2019-12-06,241.69,73.76,69.73,103.48,2.03,13.41,32.34,7.86,57.33,423
2019-12-07,233.79,79.28,66.41,107.56,2.32,15.4,33.69,6.96,47.68,382
2019-12-08,239.98,109.28,68.59,137.04,2.88,13.69,32.51,8.02,58.12,404
2019-12-09,200.33,87.59,68.28,114.07,2.32,12.34,29.47,6.5,45.83,371
2019-12-10,236.4,85.62,72.63,115.07,2.41,12.49,38.14,6.87,50.04,377
2019-12-11,299.85,106.35,85.56,138.71,3.2,14.71,41.46,8,69.03,430
2019-12-12,284.18,46.67,64.36,76.85,2.01,12.61,44.13,6.29,38.83,471
2019-12-13,94.62,13.29,41.21,32.94,1.14,7.9,29.14,2.73,16.19,322
2019-12-14,78.59,26.2,41.29,43.17,1.18,9.04,22.94,3.38,25.36,179
2019-12-15,94.67,26.19,39.9,43.01,1.15,8.5,22.96,3.22,21.24,205
2019-12-16,88.05,21.68,35.06,36,1.04,7.17,22.1,2.4,12.91,202
2019-12-17,93.07,27.2,32.7,40.32,1.07,7.26,24.27,2.52,14.12,178
2019-12-18,144,29.59,44.41,48.79,1.24,7.98,32.08,3.47,22.85,273
2019-12-19,261.16,51.02,55.64,72.47,1.92,9.64,28.22,6.1,34.52,354
2019-12-20,316.09,40.57,60.58,66.4,2.16,9.92,29.05,6.86,39.35,452
2019-12-21,249.87,37.13,50.24,57.35,1.71,8.52,23.62,5.96,30.95,441
2019-12-22,146.81,19.33,38.96,36.7,1.13,6.67,21.48,3.77,17.14,351
2019-12-23,171.47,26.86,39.83,44.43,1.28,7,23.8,3.98,23.78,321
2019-12-24,262.69,38.02,56.72,64.46,1.76,8.7,28.17,5.75,38.29,376
2019-12-25,166.71,22.4,39.77,40.79,1.2,6.96,21.13,3.85,22.52,384
2019-12-26,196.97,19.25,45.08,41.2,1.17,6.99,25.73,3.69,22.5,340
2019-12-27,240.07,28.66,54.6,54.95,1.39,7.88,27.55,4.62,32.86,372
2019-12-28,275.6,60.13,55.98,83.47,1.96,10.26,27.92,6.7,39.22,425
2019-12-29,326.79,32.73,57.76,61.51,1.86,10.25,35.11,6.28,33,455
2019-12-30,333.43,54.97,55.61,79.04,2.24,11.15,26.44,8,47.12,506
2019-12-31,245.53,44.49,47.5,64.57,1.8,11.03,28.07,4.81,38.4,417
2020-01-01,372.14,109.53,64.18,135,3.15,18.49,39.58,8.5,60.79,492
2020-01-02,327.04,120.76,64.8,143.71,3.32,19.95,36.5,9.36,73.11,485
2020-01-03,228.9,111.09,55.65,131.13,2.8,14.93,27.82,6.96,66.8,426
2020-01-04,220.6,86.58,57.67,110.2,2.2,12.85,29.94,6.81,48.18,366
2020-01-05,170.21,29.99,48.25,54.3,1.23,9.59,30.21,3.7,28.9,354
2020-01-06,159.64,35.49,51.19,60.14,1.27,11.34,21.99,3.52,31.1,335
2020-01-07,120.31,24.08,44.9,46.56,1.18,12.74,22.82,3.64,24.51,285
2020-01-08,117.98,26.65,38.64,45.09,1.13,8.67,17.63,3.49,22.67,281
2020-01-09,89.26,14.71,32.3,31.03,0.89,7.28,22,2.43,15.34,231
2020-01-10,130.82,27.73,45.12,50.71,1.3,9.44,27.25,3.8,24.75,255
2020-01-11,151.1,43.83,53.28,69.66,1.54,11.65,30.98,4.33,28.3,309
2020-01-12,207.23,90.44,59.91,113.97,2.26,12.35,32.47,5.53,39.19,352
2020-01-13,218.98,61.38,55.04,84.22,2.11,11.59,27.98,5.74,34.26,381
2020-01-14,115.62,21.19,38.08,40.99,1.16,9.24,21.62,3.31,23.78,314
2020-01-15,111.57,29.61,47.45,54.26,1.17,10.68,26.19,3.72,30.02,241
2020-01-16,139.06,28.99,44.21,51.19,1.11,10.44,18.63,4.05,30.42,286
2020-01-17,107.65,31.58,36.19,49.2,1.14,9.69,18.97,3.71,24.4,287
2020-01-18,125.3,39.64,43.78,60.8,1.32,9.65,19.93,4.79,29.24,262
2020-01-19,125.04,18.6,34.18,36.38,0.96,8.69,25.86,2.95,13.77,290
2020-01-20,142.18,30.68,38.21,49.07,1.39,9.65,24.64,3.9,19.39,282
2020-01-21,222.81,63.49,48.18,83.32,1.93,12.24,27.6,6.32,39.27,359
2020-01-22,198.88,66,44.3,82.89,1.9,10.95,24.63,7,36.98,378
2020-01-23,74.45,15.4,35.26,33.47,0.79,8.71,27.73,2.52,14.04,273
2020-01-24,79.83,23.68,44,45.88,0.99,10.73,30.53,2.66,15.38,155
2020-01-25,136.72,58.83,56.31,84.2,1.48,12.36,26.8,4.62,26.36,251
2020-01-26,201.2,74.63,50.94,95.06,2.09,12.81,32.7,5.87,33.9,349
2020-01-27,209.97,89.41,67.09,116.25,2.19,14.72,26.6,5.97,36.87,365
2020-01-28,104.45,17.85,42.01,37.97,1.26,11.12,23.29,3.2,18.44,302
2020-01-29,77.95,30.9,42.24,48.65,1.24,9.85,23.96,3.1,20.67,218
2020-01-30,91.56,30.79,45.04,50.9,1.08,10.06,24.23,3.49,19.83,195
2020-01-31,92.04,31.8,47.35,53.46,1.1,9.9,24.36,3.55,22.19,203
2020-02-01,112.13,49.25,44.25,67.5,1.26,10.02,29.22,4.51,26.67,244
2020-02-02,120.86,33.12,45.28,54.17,1.2,10.32,29.69,3.94,18.46,254
2020-02-03,138.5,50.47,53.71,73.96,1.51,11.4,33.94,4.43,27.09,297
2020-02-04,188.42,92.85,64.8,115.76,2.21,15.26,41,6.43,47.2,336
2020-02-05,150.08,41.58,53.35,67.5,1.3,13.31,32.03,4.6,27.58,344
2020-02-06,118.57,33.37,51.82,60.54,1.18,12.08,33.75,3.98,22.63,277
2020-02-07,150.15,64.24,58.46,88.53,1.51,14.21,34.75,5.78,31.93,307
2020-02-08,149.67,30.62,47.55,54.41,1.16,14.39,35.72,4.36,18.69,315
2020-02-09,151.43,35.28,50.75,60.36,1.29,14.64,36.29,4.35,17.47,310
2020-02-10,174.4,56.93,56.48,82.69,1.61,14.83,31.92,5.16,26.69,328
2020-02-11,176.57,83.94,60.12,107.57,1.89,14.37,37.22,6.65,40.82,347
2020-02-12,172.12,38.78,55.96,64.65,1.29,16.24,37.86,4.71,24.48,343
2020-02-13,95.72,15.54,41.59,37.63,0.95,16.49,36.8,3.09,16.55,279
2020-02-14,73.84,12.35,34.6,30.48,0.82,13.53,43.62,2.43,12.11,186
2020-02-15,83.07,18.16,44.57,41.54,0.91,17.59,42.21,2.93,17.62,174
2020-02-16,132.63,42.02,57.15,70.95,1.38,19.61,40.01,3.77,23.71,254
2020-02-17,158.69,61.48,61.17,88.49,1.61,18.85,38.6,5.83,30.58,323
2020-02-18,125.53,39.22,59.91,67.21,1.39,23.01,42.7,4.14,21.19,292
2020-02-19,138.46,87.96,59.9,111.77,2,20.13,44.29,6.39,37.24,300
2020-02-20,98.84,10.13,44.05,32.65,0.99,14.91,55.32,2.88,11.89,253
2020-02-21,53.11,8.84,33.27,26.24,0.83,10.45,39.58,2.03,20.21,170
2020-02-22,63.62,29.86,41.23,50.12,1.2,13.38,32.03,2.8,23.92,104
2020-02-23,105.71,41.97,42.24,61.5,1.26,14.3,35.15,3.51,27.78,221
2020-02-24,70.59,29.23,44.2,51.6,1.02,15.94,33.36,2.29,20.9,169
2020-02-25,127.75,27.87,46.76,52.38,1.22,18.24,35.32,3.12,18.7,244
2020-02-26,141.81,56.86,50.67,78.58,1.54,17.61,38.64,4.71,31.45,303
2020-02-27,107.28,22.85,46.15,46.13,1.23,14.7,36.36,3.8,22.27,270
2020-02-28,83.48,8.21,33.92,26.32,0.97,11.55,41.53,2.67,11.61,214
2020-02-29,60.01,9.66,33.98,27.57,0.83,12.05,37.35,2.42,15.56,144
2020-03-01,42.83,20.57,40.73,41.36,0.97,12.19,39.84,2.18,22.27,105
2020-03-02,99.34,64.58,50.23,85.92,1.58,15.81,36.64,4.58,37.92,192
2020-03-03,86.26,50.52,46.6,71.98,1.22,15.48,32.39,3.98,39.09,226
2020-03-04,82.9,40.18,45.62,60.78,1.1,16.22,41.77,3.57,28.32,200
2020-03-05,31.43,11.78,32.97,28.54,0.81,11.32,36.98,1.81,16.39,112
2020-03-06,21.32,12.55,33.71,29.75,0.87,10.42,33.52,1.47,14.94,82
2020-03-07,40.96,17.41,35.53,34.85,0.82,11.84,35.47,1.95,21.14,77
2020-03-08,72.1,45.65,37.14,61.74,1.11,12.61,34.59,3.51,35.85,156
2020-03-09,58.04,18.86,32.29,34.79,0.75,13.33,34.54,1.91,17.48,138
2020-03-10,84.35,14.46,30.22,29.74,0.84,17.21,47.66,2.35,15.58,186
2020-03-11,55.19,10.1,29.76,24.99,0.76,13.82,42.36,1.96,12.04,128
2020-03-12,56.92,21.91,36.74,39.57,0.94,13.68,34.27,2.25,19.69,125
2020-03-13,68.72,29.31,40.53,49,0.87,15.42,37.42,2.63,24.39,170
2020-03-14,39.41,14.67,34.59,32.7,0.76,11.59,29.17,1.99,17.98,131
2020-03-15,60.99,26.33,41.09,46.69,0.9,13.92,37.25,2.43,23.4,124
2020-03-16,61.61,21.37,41.52,44.12,0.89,14.8,38.38,2.29,20.26,148
2020-03-17,69.7,26.05,43.5,48.87,1,15.06,40.59,2.65,20.92,164
2020-03-18,68.93,29.29,45.86,53.31,1.07,14.93,41.73,3.05,28.9,162
2020-03-19,90.62,37.81,45.67,59.24,1.14,17.66,43.16,3.37,33.51,191
